Date,Open*,High,Low,Close**,Volume,Market Cap
"Nov 14, 2019",3.99,4.02,3.82,4.02,"145,523,380","765,966,045"
"Nov 13, 2019",4.21,4.23,3.98,4,"174,490,242","761,863,902"
"Nov 12, 2019",4.36,4.36,4.05,4.22,"190,695,133","804,250,701"
"Nov 11, 2019",4.21,4.38,4.07,4.36,"187,973,925","831,135,433"
"Nov 10, 2019",3.97,4.29,3.91,4.21,"175,582,529","802,408,393"
"Nov 9, 2019",3.81,3.98,3.81,3.96,"138,378,897","755,704,287"
"Nov 8, 2019",3.89,4.03,3.68,3.81,"162,184,081","726,952,590"
"Nov 7, 2019",3.76,3.9,3.66,3.89,"138,168,547","741,610,195"
"Nov 6, 2019",3.76,3.87,3.69,3.76,"119,134,299","717,109,050"
"Nov 5, 2019",3.62,3.81,3.54,3.75,"198,537,684","715,727,237"
"Nov 4, 2019",3.39,3.66,3.35,3.62,"167,015,305","691,042,409"
"Nov 3, 2019",3.43,3.46,3.31,3.4,"134,586,294","647,561,219"
"Nov 2, 2019",3.27,3.47,3.26,3.43,"146,612,238","654,660,477"
"Nov 1, 2019",3.22,3.31,3.14,3.27,"141,989,599","623,512,129"
"Oct 31, 2019",3.03,3.3,3.03,3.21,"123,316,945","611,175,820"
"Oct 30, 2019",3.15,3.2,2.97,3.04,"159,635,853","578,792,666"
"Oct 29, 2019",3.11,3.2,3.08,3.16,"174,949,603","601,809,776"
"Oct 28, 2019",3.2,3.33,3.08,3.11,"201,010,232","593,950,561"
"Oct 27, 2019",3.09,3.29,2.98,3.2,"202,467,915","610,752,427"
"Oct 26, 2019",3.02,3.27,3.01,3.09,"247,034,524","588,786,104"
"Oct 25, 2019",2.85,3.11,2.79,3.02,"202,151,948","575,105,054"
"Oct 24, 2019",2.69,2.87,2.66,2.85,"121,047,890","543,146,436"
"Oct 23, 2019",2.88,2.91,2.6,2.69,"154,724,341","512,752,506"
"Oct 22, 2019",2.99,3.02,2.87,2.88,"139,307,790","548,912,904"
"Oct 21, 2019",2.91,3.01,2.85,2.99,"138,325,074","570,027,385"
"Oct 20, 2019",2.76,2.94,2.71,2.9,"123,509,827","553,775,159"
"Oct 19, 2019",2.75,2.81,2.71,2.76,"123,206,076","526,511,272"
"Oct 18, 2019",2.92,2.93,2.72,2.75,"139,559,230","525,121,084"
"Oct 17, 2019",2.85,2.96,2.76,2.92,"130,110,997","556,695,074"
"Oct 16, 2019",2.95,2.96,2.72,2.85,"145,829,662","543,831,446"
"Oct 15, 2019",3.1,3.15,2.91,2.95,"159,637,351","562,462,768"
"Oct 14, 2019",2.88,3.12,2.88,3.1,"160,775,420","591,511,951"
"Oct 13, 2019",2.84,2.92,2.8,2.88,"138,183,164","549,067,250"
"Oct 12, 2019",2.84,2.87,2.8,2.84,"130,032,625","541,481,340"
"Oct 11, 2019",2.91,2.92,2.75,2.84,"147,536,935","540,687,492"
"Oct 10, 2019",2.91,3,2.74,2.9,"170,166,340","553,772,569"
"Oct 9, 2019",2.91,3.02,2.84,2.91,"133,198,475","555,297,981"
"Oct 8, 2019",2.91,3.06,2.84,2.91,"143,729,013","555,690,359"
"Oct 7, 2019",2.67,2.95,2.59,2.91,"116,735,139","554,766,043"
"Oct 6, 2019",2.75,2.77,2.61,2.67,"99,964,727","508,541,850"
"Oct 5, 2019",2.59,2.77,2.56,2.75,"105,799,482","523,752,708"
"Oct 4, 2019",2.58,2.62,2.5,2.59,"93,827,667","493,133,634"
"Oct 3, 2019",2.61,2.66,2.52,2.58,"112,791,728","492,272,917"
"Oct 2, 2019",2.55,2.62,2.44,2.6,"116,200,106","496,552,363"
"Oct 1, 2019",2.65,2.65,2.49,2.55,"118,931,113","486,332,754"
"Sep 30, 2019",2.21,2.65,2.19,2.63,"136,780,367","501,571,355"
"Sep 29, 2019",2.28,2.29,2.12,2.21,"106,690,215","420,753,478"
"Sep 28, 2019",2.29,2.31,2.21,2.28,"96,812,584","435,186,653"
"Sep 27, 2019",2.22,2.29,2.17,2.29,"113,206,441","436,934,670"
"Sep 26, 2019",2.3,2.35,2.09,2.22,"140,448,613","423,708,570"
"Sep 25, 2019",2.23,2.42,2.16,2.3,"177,658,028","439,268,852"
"Sep 24, 2019",2.58,2.66,2.09,2.24,"188,249,041","427,485,956"
"Sep 23, 2019",2.92,2.92,2.58,2.58,"129,682,436","491,987,769"
"Sep 22, 2019",3.07,3.08,2.81,2.91,"140,188,584","555,000,113"
"Sep 21, 2019",3.18,3.29,3.04,3.07,"146,995,495","586,276,849"
"Sep 20, 2019",3.14,3.26,3.08,3.18,"148,024,573","607,338,024"
"Sep 19, 2019",3.31,3.31,2.94,3.13,"184,157,575","596,904,964"
"Sep 18, 2019",3.31,3.4,3.26,3.31,"163,496,342","631,189,165"
"Sep 17, 2019",3.33,3.44,3.22,3.32,"177,431,367","633,548,174"
"Sep 16, 2019",3.44,3.56,3.18,3.32,"180,803,360","632,979,343"
"Sep 15, 2019",3.11,3.54,3.1,3.45,"189,272,974","657,552,909"
"Sep 14, 2019",3.17,3.24,3,3.11,"173,629,172","592,230,157"
"Sep 13, 2019",3.08,3.3,3.01,3.17,"199,583,060","605,163,896"
"Sep 12, 2019",2.58,3.2,2.51,3.08,"192,961,557","587,383,710"
"Sep 11, 2019",2.6,2.7,2.42,2.57,"144,069,231","490,934,316"
"Sep 10, 2019",2.74,2.93,2.54,2.59,"189,092,871","494,703,405"
"Sep 9, 2019",2.73,2.96,2.45,2.74,"225,072,497","522,540,638"
"Sep 8, 2019",2.18,2.75,2.16,2.73,"196,201,839","521,361,739"
"Sep 7, 2019",2.05,2.29,2.04,2.18,"146,368,019","414,893,698"
"Sep 6, 2019",1.95,2.25,1.94,2.04,"133,395,732","389,639,446"
"Sep 5, 2019",2.05,2.05,1.91,1.95,"113,255,491","371,475,988"
"Sep 4, 2019",2.16,2.16,2.03,2.05,"107,148,222","390,494,353"
"Sep 3, 2019",2.12,2.22,2.12,2.16,"127,964,524","412,176,574"
"Sep 2, 2019",2.14,2.17,2.07,2.12,"117,415,985","404,413,303"
"Sep 1, 2019",2.04,2.23,2.01,2.14,"110,298,864","407,758,260"
"Aug 31, 2019",2.16,2.17,2.01,2.04,"107,053,453","388,605,920"
"Aug 30, 2019",2.17,2.23,2.11,2.16,"99,188,202","411,781,269"
"Aug 29, 2019",2.33,2.33,2.16,2.17,"144,367,075","414,695,846"
"Aug 28, 2019",2.57,2.6,2.32,2.32,"131,788,399","442,743,836"
"Aug 27, 2019",2.62,2.64,2.5,2.56,"123,595,893","488,442,591"
"Aug 26, 2019",2.63,2.7,2.59,2.62,"103,446,660","500,489,628"
"Aug 25, 2019",2.7,2.74,2.61,2.62,"104,651,642","499,349,869"
"Aug 24, 2019",2.7,2.74,2.61,2.7,"106,694,697","514,937,893"
"Aug 23, 2019",2.72,2.76,2.59,2.7,"129,721,582","515,720,515"
"Aug 22, 2019",2.65,2.74,2.57,2.72,"102,851,813","518,612,507"
"Aug 21, 2019",2.87,2.88,2.6,2.65,"130,044,350","505,698,204"
"Aug 20, 2019",2.91,2.93,2.78,2.89,"120,939,299","550,687,053"
"Aug 19, 2019",2.99,2.99,2.81,2.91,"120,726,904","554,912,060"
"Aug 18, 2019",2.91,2.99,2.87,2.98,"104,947,554","567,604,545"
"Aug 17, 2019",2.95,2.95,2.84,2.9,"100,937,146","553,141,768"
"Aug 16, 2019",2.95,3.02,2.83,2.92,"128,767,169","556,632,355"
"Aug 15, 2019",2.84,2.99,2.72,2.95,"118,159,631","562,660,160"
"Aug 14, 2019",3.25,3.28,2.84,2.84,"143,341,869","542,120,033"
"Aug 13, 2019",3.33,3.34,3.15,3.25,"130,277,229","619,723,678"
"Aug 12, 2019",3.53,3.64,3.33,3.33,"136,927,300","635,407,748"
"Aug 11, 2019",3.34,3.53,3.29,3.52,"119,824,702","672,076,520"
"Aug 10, 2019",3.14,3.37,3.14,3.34,"131,283,352","636,214,333"
"Aug 9, 2019",3.27,3.31,3.09,3.14,"121,369,452","598,683,603"
"Aug 8, 2019",3.5,3.5,3.16,3.26,"129,180,828","622,079,898"
"Aug 7, 2019",3.55,3.68,3.47,3.5,"127,921,987","666,501,619"
"Aug 6, 2019",3.79,3.8,3.51,3.55,"126,484,099","677,875,125"
"Aug 5, 2019",3.61,3.87,3.61,3.79,"132,794,918","722,946,974"
"Aug 4, 2019",3.7,3.78,3.59,3.61,"90,515,499","688,488,764"
"Aug 3, 2019",3.66,3.79,3.64,3.71,"94,736,604","706,528,201"
"Aug 2, 2019",3.55,3.9,3.53,3.66,"106,897,992","697,565,673"
"Aug 1, 2019",3.66,3.68,3.48,3.56,"68,444,005","678,390,927"
"Jul 31, 2019",3.6,3.75,3.6,3.66,"115,217,467","697,645,163"
"Jul 30, 2019",3.6,3.66,3.52,3.6,"114,588,229","685,797,659"
"Jul 29, 2019",3.62,3.68,3.55,3.6,"119,873,997","687,142,202"
"Jul 28, 2019",3.62,3.67,3.5,3.62,"110,281,449","689,863,878"
"Jul 27, 2019",3.9,4.01,3.57,3.62,"117,266,920","689,671,448"
"Jul 26, 2019",3.83,3.93,3.71,3.9,"116,669,870","744,570,091"
"Jul 25, 2019",3.91,4.03,3.81,3.83,"118,915,409","731,289,303"
"Jul 24, 2019",3.73,4.06,3.62,3.91,"139,544,674","745,698,465"
"Jul 23, 2019",4,4,3.71,3.72,"122,638,990","710,117,884"
"Jul 22, 2019",4.22,4.34,3.9,4,"128,878,764","762,720,351"
"Jul 21, 2019",4.07,4.32,4,4.23,"183,003,172","806,272,808"
"Jul 20, 2019",3.94,4.22,3.94,4.07,"178,338,930","776,372,701"
"July 19, 2019",4.12,4.2,3.84,3.94,"176,444,671","750,406,984"
"July 18, 2019",3.85,4.18,3.7,4.12,"195,747,961","785,535,785"
"July 17, 2019",3.65,4.01,3.57,3.83,"194,212,503","730,936,272"
"July 16, 2019",4.19,4.25,3.55,3.65,"169,476,663","696,192,771"
"July 15, 2019",3.83,4.43,3.58,4.19,"244,025,539","798,737,816"
"July 14, 2019",4.28,4.29,3.82,3.82,"237,373,610","728,560,119"
"July 13, 2019",4.38,4.55,4.15,4.28,"236,384,357","816,172,392"
"July 12, 2019",4.35,4.6,4.23,4.54,"55,529,845","865,794,823"
"July 11, 2019",4.49,4.65,4.09,4.35,"219,122,792","828,937,553"
