Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 05, 2018",0.23113,0.241421,0.215229,0.218494,"646,977","76,472,900"
"Jul 04, 2018",0.235724,0.247761,0.230494,0.232286,"617,233","81,300,100"
"Jul 03, 2018",0.249639,0.260895,0.235103,0.236518,"721,174","82,781,300"
"Jul 02, 2018",0.222635,0.252846,0.212614,0.249,"832,198","87,150,000"
"Jul 01, 2018",0.226203,0.230038,0.214822,0.2212,"552,528","77,420,000"
"Jun 30, 2018",0.180985,0.227225,0.180985,0.226619,"1,331,670","79,316,650"
"Jun 29, 2018",0.166213,0.18346,0.162135,0.181072,"435,250","63,375,200"
"Jun 28, 2018",0.172153,0.175574,0.164628,0.166278,"1,015,270","58,197,300"
"Jun 27, 2018",0.170717,0.175756,0.165746,0.171995,"450,340","60,198,250"
"Jun 26, 2018",0.179486,0.185113,0.170625,0.170771,"466,123","59,769,850"
"Jun 25, 2018",0.186768,0.18904,0.178558,0.179697,"534,090","62,893,950"
"Jun 24, 2018",0.193838,0.193838,0.169898,0.186944,"486,218","65,430,400"
"Jun 23, 2018",0.185813,0.197427,0.184344,0.19366,"473,507","67,781,000"
"Jun 22, 2018",0.21227,0.213048,0.176818,0.186089,"976,667","65,131,150"
"Jun 21, 2018",0.22446,0.234165,0.212161,0.212881,"916,385","74,508,350"
"Jun 20, 2018",0.222616,0.241406,0.211512,0.225581,"1,090,550","78,953,350"
"Jun 19, 2018",0.209795,0.223699,0.209103,0.220765,"636,392","77,267,750"
"Jun 18, 2018",0.214128,0.219117,0.203779,0.21008,"649,237","73,528,000"
"Jun 17, 2018",0.222324,0.227596,0.210932,0.214002,"659,047","74,900,700"
"Jun 16, 2018",0.223513,0.231015,0.209285,0.222022,"491,185","77,707,700"
"Jun 15, 2018",0.239984,0.240677,0.222245,0.223557,"420,554","78,244,950"
"Jun 14, 2018",0.214586,0.246365,0.213462,0.239964,"1,224,850","83,987,400"
"Jun 13, 2018",0.228528,0.23177,0.200626,0.214526,"1,545,500","75,084,100"
"Jun 12, 2018",0.264913,0.269029,0.225996,0.228636,"1,093,790","80,022,600"
"Jun 11, 2018",0.242126,0.264211,0.241323,0.262975,"822,274","92,041,250"
"Jun 10, 2018",0.296918,0.296918,0.238184,0.241828,"1,404,290","84,639,800"
"Jun 09, 2018",0.295341,0.31023,0.290372,0.297624,"980,861","104,168,400"
"Jun 08, 2018",0.307156,0.320542,0.293531,0.293531,"1,653,140","102,735,850"
"Jun 07, 2018",0.330176,0.33441,0.302987,0.30677,"1,534,880","107,369,500"
"Jun 06, 2018",0.336001,0.344035,0.323187,0.329864,"958,238","115,452,400"
"Jun 05, 2018",0.339333,0.342375,0.32121,0.336191,"1,150,320","117,666,850"
"Jun 04, 2018",0.360814,0.363464,0.330667,0.340509,"1,482,450","119,178,150"
"Jun 03, 2018",0.368361,0.373085,0.360251,0.362294,"1,784,810","126,802,900"
"Jun 02, 2018",0.351132,0.370455,0.34644,0.36731,"1,931,240","128,558,500"
"Jun 01, 2018",0.344391,0.358604,0.34015,0.349503,"1,749,230","122,326,050"
"May 31, 2018",0.336011,0.35205,0.331817,0.344773,"1,893,860","120,670,550"
"May 30, 2018",0.351707,0.360788,0.332259,0.335834,"1,887,930","117,541,900"
"May 29, 2018",0.316005,0.353393,0.307569,0.351257,"2,054,720","122,939,950"
"May 28, 2018",0.345454,0.349226,0.31238,0.31585,"1,893,850","110,547,500"
"May 27, 2018",0.364613,0.364613,0.339327,0.345249,"1,537,460","120,837,150"
"May 26, 2018",0.342905,0.378707,0.341086,0.36462,"2,132,460","127,617,000"
"May 25, 2018",0.361846,0.368043,0.337588,0.342848,"884,160","119,996,800"
"May 24, 2018",0.347501,0.364461,0.32702,0.360526,"994,366","126,184,100"
"May 23, 2018",0.376795,0.38465,0.325221,0.34869,"1,671,040","122,041,500"
"May 22, 2018",0.424544,0.425094,0.375938,0.376997,"1,350,350","131,948,950"
"May 21, 2018",0.453276,0.459815,0.422359,0.424356,"1,486,740","148,524,600"
"May 20, 2018",0.45406,0.4668,0.447304,0.453171,"1,025,440","158,609,850"
"May 19, 2018",0.456888,0.469481,0.446857,0.453086,"1,142,290","158,580,100"
"May 18, 2018",0.443198,0.466155,0.431033,0.456841,"1,238,790","159,894,350"
"May 17, 2018",0.480957,0.489524,0.439751,0.444447,"1,213,040","155,556,450"
"May 16, 2018",0.504069,0.509343,0.47395,0.480891,"2,304,810","168,311,850"
"May 15, 2018",0.517117,0.540287,0.50276,0.504004,"4,057,270","176,401,400"
"May 14, 2018",0.503561,0.519388,0.467152,0.516912,"7,448,630","180,919,200"
"May 13, 2018",0.463815,0.507848,0.461998,0.503457,"7,268,850","176,209,950"
"May 12, 2018",0.465587,0.479527,0.435912,0.464764,"5,915,750","162,667,400"
"May 11, 2018",0.528553,0.542279,0.463324,0.467844,"7,637,640","163,745,400"
"May 10, 2018",0.540756,0.580562,0.526081,0.526373,"8,782,470","184,230,550"
"May 09, 2018",0.553441,0.566589,0.51874,0.539512,"8,745,840","188,829,200"
"May 08, 2018",0.575398,0.605246,0.550472,0.552857,"11,448,600","193,499,950"
"May 07, 2018",0.539151,0.576308,0.517246,0.573018,"11,589,100","200,556,300"
"May 06, 2018",0.569823,0.579571,0.515715,0.538399,"10,221,100","188,439,650"
"May 05, 2018",0.582434,0.605718,0.568581,0.571535,"8,913,690","200,037,250"
"May 04, 2018",0.568115,0.595175,0.545682,0.582583,"9,514,950","203,904,050"
"May 03, 2018",0.566081,0.580635,0.553803,0.567669,"12,504,300","198,684,150"
"May 02, 2018",0.548807,0.579055,0.542267,0.564701,"12,012,700","197,645,350"
"May 01, 2018",0.546737,0.56409,0.513602,0.550401,"11,765,500","192,640,350"
"Apr 30, 2018",0.518846,0.595504,0.501624,0.544691,"16,614,200","190,641,850"
"Apr 29, 2018",0.484039,0.524225,0.484039,0.515714,"13,234,600","180,499,900"
"Apr 28, 2018",0.452135,0.485825,0.44889,0.484476,"11,109,500","169,566,600"
"Apr 27, 2018",0.490388,0.490388,0.452005,0.452005,"9,550,110","158,201,750"
"Apr 26, 2018",0.437818,0.491522,0.427058,0.490148,"9,472,480","171,551,800"
"Apr 25, 2018",0.533049,0.533049,0.420517,0.434367,"11,093,000","152,028,450"
"Apr 24, 2018",0.492222,0.540175,0.492222,0.536824,"14,352,600","187,888,400"
"Apr 23, 2018",0.499589,0.50602,0.49108,0.492385,"13,159,300","172,334,750"
"Apr 22, 2018",0.491732,0.507285,0.484899,0.499311,"12,728,200","174,758,850"
"Apr 21, 2018",0.482384,0.49458,0.437563,0.491349,"13,561,900","171,972,150"
"Apr 20, 2018",0.483105,0.491307,0.46322,0.481416,"12,657,700","168,495,600"
"Apr 19, 2018",0.446446,0.482795,0.445759,0.482795,"12,987,800","168,978,250"
"Apr 18, 2018",0.418092,0.447514,0.418092,0.44629,"11,779,200","156,201,500"
"Apr 17, 2018",0.409593,0.442639,0.407598,0.416794,"11,459,000","145,877,900"
"Apr 16, 2018",0.42428,0.427754,0.395853,0.409538,"9,864,350","143,338,300"
"Apr 15, 2018",0.394515,0.427119,0.394515,0.423946,"10,745,200","148,381,100"
"Apr 14, 2018",0.38004,0.418225,0.374964,0.394007,"9,167,990","137,902,450"
"Apr 13, 2018",0.387293,0.419498,0.374365,0.381543,"11,271,600","133,540,050"
"Apr 12, 2018",0.358107,0.390432,0.339751,0.386811,"11,536,600","135,383,850"
"Apr 11, 2018",0.356482,0.37555,0.352602,0.359287,"10,603,500","125,750,450"
"Apr 10, 2018",0.318395,0.357976,0.313079,0.355836,"9,540,080","124,542,600"
"Apr 09, 2018",0.328047,0.339652,0.300099,0.311528,"9,020,550","109,034,800"
"Apr 08, 2018",0.30624,0.330459,0.300253,0.327094,"10,058,800","114,482,900"
"Apr 07, 2018",0.275059,0.305454,0.275013,0.304124,"8,668,510","106,443,400"
"Apr 06, 2018",0.285239,0.290033,0.270799,0.275062,"7,671,220","96,271,700"
"Apr 05, 2018",0.289063,0.308896,0.272381,0.286925,"9,738,160","100,423,750"
"Apr 04, 2018",0.295325,0.300448,0.269061,0.290161,"8,929,810","101,556,350"
"Apr 03, 2018",0.273958,0.298269,0.269954,0.295473,"8,705,370","103,415,550"
"Apr 02, 2018",0.262899,0.279084,0.259882,0.273684,"7,697,230","95,789,400"
"Apr 01, 2018",0.280087,0.284584,0.244567,0.26158,"7,962,260","91,553,000"
"Mar 31, 2018",0.286772,0.298324,0.278543,0.280171,"7,349,410","98,059,850"
"Mar 30, 2018",0.280455,0.306109,0.268745,0.287494,"7,631,570","100,622,900"
"Mar 29, 2018",0.352725,0.354318,0.275649,0.280161,"8,848,710","98,056,350"
"Mar 28, 2018",0.343633,0.359677,0.33634,0.351367,"8,432,800","122,978,450"
"Mar 27, 2018",0.371228,0.372369,0.337205,0.342625,"6,654,480","119,918,750"
"Mar 26, 2018",0.405745,0.413622,0.346954,0.371496,"9,116,330","130,023,600"
"Mar 25, 2018",0.410346,0.418074,0.393788,0.406105,"8,585,700","142,136,750"
"Mar 24, 2018",0.414342,0.433272,0.401918,0.419085,"8,999,810","146,679,750"
"Mar 23, 2018",0.419889,0.427333,0.37922,0.40914,"9,846,940","143,199,000"
