Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 04, 2019",212.68,216.6,205.89,209.29,"1,441,054,845","3,798,514,529"
"Dec 03, 2019",215.5,217.16,211.62,212.86,"1,072,206,668","3,862,794,370"
"Dec 02, 2019",216.38,218.92,212.36,215.66,"1,164,376,888","3,913,199,174"
"Dec 01, 2019",218.99,219.26,212.5,216.17,"1,260,404,762","3,922,144,119"
"Nov 30, 2019",224.98,226.76,217.43,218.91,"1,309,092,627","3,971,434,832"
"Nov 29, 2019",218.89,225.69,218.44,224.81,"1,475,684,082","4,078,066,144"
"Nov 28, 2019",220.12,226.24,218.58,218.74,"1,391,327,826","3,967,553,739"
"Nov 27, 2019",212.36,224.12,206.61,220.41,"1,963,457,159","3,997,547,767"
"Nov 26, 2019",208.78,214.93,208.35,212.93,"1,808,857,014","3,861,504,453"
"Nov 25, 2019",205.24,215.3,194.76,209.24,"2,401,604,928","3,794,036,862"
"Nov 24, 2019",217.29,217.91,205.14,205.15,"2,128,845,957","3,719,555,398"
"Nov 23, 2019",209.1,217.36,202.89,217.34,"2,407,778,555","3,940,197,869"
"Nov 22, 2019",226.7,229.26,198.15,208.93,"3,382,940,612","3,787,329,094"
"Nov 21, 2019",244.2,246.82,222.46,226.6,"2,401,952,813","4,107,271,775"
"Nov 20, 2019",244.34,248.62,241.52,244.24,"1,805,761,006","4,426,589,668"
"Nov 19, 2019",250.17,253.92,236.83,244.41,"2,131,441,345","4,429,141,571"
"Nov 18, 2019",268.47,269.8,246.33,250.18,"2,115,048,013","4,533,460,759"
"Nov 17, 2019",267.71,274.04,264.4,268.74,"1,565,942,482","4,869,324,517"
"Nov 16, 2019",264.96,269.5,263.4,267.7,"1,481,946,683","4,849,880,730"
"Nov 15, 2019",280.07,280.27,264.04,264.71,"1,918,658,721","4,795,268,314"
"Nov 14, 2019",286.24,287.01,277.44,279.56,"1,835,340,820","5,063,764,909"
"Nov 13, 2019",289.04,289.66,284.09,286.49,"1,555,824,951","5,188,837,230"
"Nov 12, 2019",287.18,291.64,284.55,289.24,"1,840,497,856","5,238,065,361"
"Nov 11, 2019",293.57,297.01,284.39,287.16,"1,873,466,817","5,199,842,645"
"Nov 10, 2019",282.73,296.04,281.32,293.48,"2,125,907,737","5,313,685,658"
"Nov 09, 2019",277.9,284.1,277.88,282.74,"1,689,515,654","5,118,863,818"
"Nov 08, 2019",293.83,294.61,274.3,277.98,"2,226,108,792","5,032,069,448"
"Nov 07, 2019",306.29,306.67,289.45,293.5,"2,183,103,768","5,312,581,525"
"Nov 06, 2019",293.46,307.36,292.64,306.23,"2,418,826,077","5,542,406,467"
"Nov 05, 2019",291.78,295.8,287.93,293.71,"2,269,171,137","5,315,239,099"
"Nov 04, 2019",292.8,293.98,286.84,291.85,"2,478,124,574","5,281,034,076"
"Nov 03, 2019",290.73,303.13,283.73,292.71,"2,598,715,593","5,296,136,970"
"Nov 02, 2019",279.22,295.23,278.98,290.72,"2,353,771,063","5,259,529,632"
"Nov 01, 2019",284.49,284.49,274.11,279.14,"2,375,427,805","5,049,556,631"
"Oct 31, 2019",290.4,296.56,274.43,284.48,"2,933,178,100","5,145,642,139"
"Oct 30, 2019",289.19,303.61,285.74,290.63,"3,583,344,209","5,256,428,279"
"Oct 29, 2019",265.38,295.47,264.28,288.96,"4,123,613,696","5,225,681,741"
"Oct 28, 2019",261.15,274.81,260.11,265.41,"3,107,818,242","4,799,371,733"
"Oct 27, 2019",252.56,265.96,246.34,261.25,"3,228,198,618","4,723,673,729"
"Oct 26, 2019",259.53,277.12,244.46,252.51,"3,875,753,112","4,565,115,347"
"Oct 25, 2019",214.21,265.03,213.81,259.17,"3,309,084,358","4,685,079,701"
"Oct 24, 2019",210.3,218.43,208.06,214.05,"1,752,820,854","3,869,035,864"
"Oct 23, 2019",228.01,228.58,203.07,210.38,"1,844,311,891","3,802,291,993"
"Oct 22, 2019",233.36,234.58,227.44,228.04,"1,475,891,269","4,121,197,132"
"Oct 21, 2019",224.93,236.73,224.11,233.26,"1,658,436,725","4,214,958,979"
"Oct 20, 2019",214.14,227.04,212.81,224.93,"1,366,308,264","4,063,978,004"
"Oct 19, 2019",212.62,216.08,211.59,213.98,"1,162,614,339","3,865,829,058"
"Oct 18, 2019",221.28,221.28,211.04,212.65,"1,320,439,938","3,841,388,167"
"Oct 17, 2019",218.21,221.43,215.58,221.43,"1,192,766,014","3,999,716,237"
"Oct 16, 2019",222.86,225.76,215.23,218.2,"1,422,464,232","3,940,974,652"
"Oct 15, 2019",228.54,229.14,221.08,222.83,"1,329,643,411","4,024,099,898"
"Oct 14, 2019",223.96,229.09,223.83,228.59,"1,181,648,353","4,127,724,343"
"Oct 13, 2019",225.04,228.9,223.07,224.12,"1,113,479,953","4,046,676,734"
"Oct 12, 2019",222.73,228.1,222.73,225.1,"1,276,328,578","4,063,979,952"
"Oct 11, 2019",230.18,233.99,221.38,222.59,"1,430,107,191","4,018,292,195"
"Oct 10, 2019",239.42,240.12,229.73,230.11,"1,559,031,120","4,153,494,466"
"Oct 09, 2019",232.55,240.37,229.74,239.44,"1,466,835,870","4,321,609,717"
"Oct 08, 2019",234.22,239.05,229.17,232.36,"1,430,440,347","4,193,283,875"
"Oct 07, 2019",223.26,238.35,221.6,234.24,"1,574,411,233","4,226,747,948"
"Oct 06, 2019",223.22,224.13,220.42,223.41,"1,104,864,272","4,031,015,785"
"Oct 05, 2019",223.13,224.19,219.34,223.17,"1,049,368,204","4,026,164,980"
"Oct 04, 2019",222.66,225.71,220.7,223.25,"1,186,189,217","4,027,305,028"
"Oct 03, 2019",225.76,225.98,219.38,222.58,"1,111,283,911","4,014,761,921"
"Oct 02, 2019",224.79,226.56,221.79,225.89,"1,372,176,230","4,074,135,489"
"Oct 01, 2019",228.26,236.08,221.17,224.76,"1,778,003,922","4,053,313,929"
"Sep 30, 2019",220.45,230.26,215.06,228.12,"1,646,589,372","4,113,583,441"
"Sep 29, 2019",228.87,229.21,215.17,220.43,"1,523,703,377","3,974,487,247"
"Sep 28, 2019",222.62,231.85,220.86,228.83,"1,675,667,458","4,125,600,089"
"Sep 27, 2019",216.02,223.97,211.43,222.56,"1,903,875,542","4,012,039,010"
"Sep 26, 2019",229.27,229.27,208.17,216.2,"2,113,715,407","3,897,028,541"
"Sep 25, 2019",222.25,235.14,219.03,229.41,"2,601,638,827","4,134,747,962"
"Sep 24, 2019",293.12,294.06,216.06,222.35,"2,916,790,532","4,007,054,982"
"Sep 23, 2019",308.22,308.47,293.07,293.07,"1,433,579,087","5,280,913,480"
"Sep 22, 2019",312.23,312.68,304.21,308.3,"1,324,458,033","5,554,995,552"
"Sep 21, 2019",315.74,318.1,311.16,312.48,"1,448,816,845","5,629,674,071"
"Sep 20, 2019",323.82,325.07,312.26,315.37,"1,569,334,925","5,681,164,930"
"Sep 19, 2019",324.63,324.63,309.92,323.7,"1,818,328,805","5,830,692,746"
"Sep 18, 2019",319.39,332.89,319.39,324.72,"1,773,994,497","5,848,498,641"
"Sep 17, 2019",307.53,326.83,306.11,319.5,"1,622,782,817","5,753,902,077"
"Sep 16, 2019",304.26,309.68,302.87,307.53,"1,263,976,388","5,537,680,595"
"Sep 15, 2019",304.6,307.84,303.31,304.23,"1,205,048,956","5,477,821,378"
"Sep 14, 2019",298.42,307.79,297.27,304.69,"1,269,683,634","5,485,537,203"
"Sep 13, 2019",300.46,301.06,295.82,298.26,"1,172,902,982","5,369,159,540"
"Sep 12, 2019",299.62,302.68,295.91,300.42,"1,167,888,639","5,407,536,588"
"Sep 11, 2019",304.24,306.65,294.45,299.81,"1,353,292,059","5,396,077,806"
"Sep 10, 2019",305.15,310.65,301.03,304.13,"1,274,746,653","5,473,250,315"
"Sep 09, 2019",307.81,310.72,299.25,305.43,"1,519,465,939","5,495,918,099"
"Sep 08, 2019",301.31,309.79,300.31,307.01,"1,362,441,598","5,523,893,244"
"Sep 07, 2019",287.74,305.17,285.67,301.15,"1,487,255,622","5,418,034,773"
"Sep 06, 2019",292.92,301.04,284.37,287.45,"1,449,262,693","5,170,983,304"
"Sep 05, 2019",295.32,296.27,286.79,292.9,"1,221,460,127","5,268,389,506"
"Sep 04, 2019",301,301.98,294.11,295.3,"1,054,125,848","5,311,159,511"
"Sep 03, 2019",294.02,305.47,293.47,300.86,"1,542,378,009","5,410,524,511"
"Sep 02, 2019",282.33,295.52,280.59,294.08,"1,306,503,215","5,288,061,486"
"Sep 01, 2019",279.99,283.57,276.08,282.33,"1,053,837,321","5,076,312,771"
"Aug 31, 2019",279.65,283.95,273.72,279.94,"1,188,670,880","5,032,832,852"
"Aug 30, 2019",280.76,283.96,272.88,279.87,"1,333,960,561","5,031,070,653"
"Aug 29, 2019",292.25,292.25,277.67,280.74,"1,515,300,753","5,046,194,519"
"Aug 28, 2019",308.02,309.48,290.4,292.19,"1,471,533,020","5,251,514,387"
"Aug 27, 2019",311.16,312.5,304.25,308.04,"1,281,645,070","5,535,810,621"
"Aug 26, 2019",305.32,315.09,304.66,311.12,"1,400,335,086","5,590,622,645"
"Aug 25, 2019",307.59,310.74,302.55,305.6,"1,156,287,354","5,490,872,606"
"Aug 24, 2019",316.14,316.27,302.44,307.65,"1,374,366,115","5,527,034,123"
"Aug 23, 2019",311.32,317.58,305.73,316.83,"1,442,794,558","5,691,438,063"
"Aug 22, 2019",303.08,312.87,295.59,311.33,"1,476,522,149","5,592,067,524"
"Aug 21, 2019",316.28,316.28,293.93,302.99,"1,452,981,238","5,441,704,129"
"Aug 20, 2019",325.45,325.73,314.13,316.25,"1,115,713,726","5,679,257,104"
"Aug 19, 2019",316.73,326.88,313.97,325.61,"1,194,487,698","5,846,759,168"
"Aug 18, 2019",307.29,322.97,303.26,316.51,"1,132,352,694","5,682,902,163"
"Aug 17, 2019",310.58,312.83,301.68,307.28,"969,169,195","5,516,558,754"
"Aug 16, 2019",314.8,316.15,301.38,310.45,"1,466,483,371","5,572,942,270"
"Aug 15, 2019",312.17,320.92,282.04,314.58,"2,284,229,901","5,646,447,971"
"Aug 14, 2019",343.52,353.7,310.71,311.5,"1,915,331,290","5,590,600,886"
"Aug 13, 2019",330.25,348.5,328.32,343.68,"1,551,260,140","6,167,686,393"
"Aug 12, 2019",336.16,338.09,329.33,330.23,"1,150,597,729","5,925,637,086"
"Aug 11, 2019",315.89,340.19,315.71,336.2,"1,216,405,504","6,032,155,088"
"Aug 10, 2019",316.69,323.14,307.34,315.99,"1,236,137,481","5,669,016,593"
"Aug 09, 2019",333.68,334.57,312.11,316.62,"1,311,332,080","5,679,741,909"
"Aug 08, 2019",339.64,339.79,326.42,333.73,"1,206,905,812","5,986,043,211"
"Aug 07, 2019",333.79,342.22,331.15,339.61,"1,226,299,625","6,090,824,526"
"Aug 06, 2019",346.81,352.3,330.54,333.58,"1,617,493,636","5,982,117,479"
"Aug 05, 2019",333.69,350.82,333.58,346.76,"1,791,977,352","6,217,888,009"
"Aug 04, 2019",333.06,337.46,329.07,333.67,"1,364,528,841","5,982,644,434"
"Aug 03, 2019",326.65,339.62,325.4,332.75,"1,507,071,290","5,965,406,241"
"Aug 02, 2019",328.72,331.44,322.77,326.82,"1,521,358,677","5,858,646,056"
"Aug 01, 2019",326.59,329.05,320.07,328.76,"1,485,593,980","5,892,751,618"
"Jul 31, 2019",315.83,329.3,315.83,326.57,"1,647,491,046","5,852,931,216"
"Jul 30, 2019",307.91,320.26,305.29,315.93,"1,376,384,681","5,661,633,809"
"Jul 29, 2019",310.2,312.62,305.77,307.92,"1,319,630,375","5,517,534,583"
"Jul 28, 2019",306.5,311.29,299,310.46,"1,304,270,432","5,562,469,266"
"Jul 27, 2019",316.43,321.7,302.55,306.64,"1,529,445,657","5,493,623,993"
"Jul 26, 2019",302.79,319.03,296.69,316.04,"1,485,022,992","5,661,444,258"
"Jul 25, 2019",302.9,310.63,296.88,302.95,"1,270,702,881","5,426,343,673"
"Jul 24, 2019",298.14,305.81,284.73,302.85,"1,507,512,759","5,424,049,391"
"Jul 23, 2019",310.72,314.31,294.3,298.58,"1,465,679,636","5,347,064,857"
"Jul 22, 2019",321,323.62,303.04,310.59,"1,297,124,990","5,561,548,261"
"Jul 21, 2019",324.39,330.47,312.74,320.86,"1,359,692,581","5,744,869,635"
"Jul 20, 2019",308.38,337.28,306.11,324.2,"1,715,437,159","5,804,085,930"
"Jul 19, 2019",314.78,316.39,298.46,308.03,"1,455,314,291","5,513,937,260"
"Jul 18, 2019",291.38,321.35,286.14,315.09,"1,844,896,871","5,639,784,558"
"Jul 17, 2019",281.2,304.09,275.57,291.54,"2,288,443,142","5,217,863,519"
"Jul 16, 2019",314.86,317.3,273.03,281.71,"2,120,520,439","5,041,290,674"
"Jul 15, 2019",283.3,322.28,258.65,314.74,"2,464,005,425","5,631,883,901"
"Jul 14, 2019",344.97,346.37,281.2,282.84,"1,688,007,280","5,060,555,564"
"Jul 13, 2019",354.57,354.85,334.48,344.95,"1,496,154,286","6,171,207,834"
"Jul 12, 2019",346.55,359.78,339.88,354.46,"1,671,307,825","6,340,628,507"
"Jul 11, 2019",390.29,390.44,325.74,345.88,"2,535,121,897","6,186,691,363"
"Jul 10, 2019",416.09,421.53,383.68,390.24,"1,946,693,493","6,979,428,054"
"Jul 09, 2019",418.79,428.36,412.44,416.08,"1,624,612,090","7,440,740,818"
"Jul 08, 2019",412.12,420.79,406.48,418.63,"1,397,264,412","7,485,665,780"
"Jul 07, 2019",405.58,415.07,400.76,411.81,"1,334,925,076","7,362,894,509"
"Jul 06, 2019",400.23,416.23,399.28,405.47,"1,471,000,137","7,248,770,123"
"Jul 05, 2019",401.64,408.08,393.68,400.51,"1,725,160,159","7,159,550,587"
"Jul 04, 2019",422.81,423.85,400.46,401.69,"1,721,585,714","7,179,847,499"
"Jul 03, 2019",407.91,422.73,407.33,422.61,"1,887,674,266","7,552,985,982"
"Jul 02, 2019",416.52,421.11,382.83,407.89,"2,148,449,372","7,289,112,276"
"Jul 01, 2019",399.83,418.57,390.76,416.65,"2,170,629,296","7,444,877,514"
"Jun 30, 2019",441.96,447.3,399.47,399.47,"1,933,402,678","7,137,232,211"
"Jun 29, 2019",437.12,443.62,415.39,442.72,"2,131,966,116","7,909,203,099"
"Jun 28, 2019",413.62,439.62,401.5,436.8,"2,663,786,738","7,802,534,342"
"Jun 27, 2019",485.87,490.68,392.82,413.27,"3,097,101,870","7,381,521,390"
"Jun 26, 2019",479.79,514.72,465.77,485.57,"3,541,460,266","8,671,982,407"
"Jun 25, 2019",476.72,483.93,466.3,479.81,"2,225,951,702","8,568,477,927"
"Jun 24, 2019",475.34,476.67,464.8,476.25,"1,857,691,004","8,504,058,846"
