Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 21, 2017",7.24,7.97,7.03,7.42,"21,298,000","370,904,500"
"Jul 20, 2017",5.89,7.47,5.89,7.21,"25,476,100","360,615,500"
"Jul 19, 2017",6.04,6.23,5.65,5.88,"14,255,500","294,106,000"
"Jul 18, 2017",5.77,6.29,5.51,6.02,"18,101,700","301,218,500"
"Jul 17, 2017",5.06,5.85,5.03,5.77,"15,013,000","288,367,500"
"Jul 16, 2017",5.03,5.27,4.83,5.04,"9,498,420","252,236,500"
"Jul 15, 2017",5.55,5.55,4.98,5.03,"11,294,200","251,293,000"
"Jul 14, 2017",6.27,6.29,5.42,5.54,"12,351,000","277,156,000"
"Jul 13, 2017",6.68,6.95,5.91,6.29,"17,824,000","314,702,500"
"Jul 12, 2017",5.31,6.69,5.07,6.63,"23,337,300","331,534,500"
"Jul 11, 2017",5.93,6.11,4.83,5.4,"20,182,900","269,825,000"
"Jul 10, 2017",6.91,6.96,5.58,6.03,"11,395,300","301,442,500"
"Jul 09, 2017",7.4,7.62,6.87,6.9,"10,422,500","344,761,000"
"Jul 08, 2017",6.79,7.63,5.91,7.45,"24,138,500","372,492,000"
"Jul 07, 2017",7.83,7.89,6.74,6.77,"16,409,500","338,573,000"
"Jul 06, 2017",7.98,8.34,7.69,7.84,"17,932,500","391,921,000"
"Jul 05, 2017",7.77,8.66,7.23,8.03,"29,368,100","401,517,000"
"Jul 04, 2017",8.22,8.49,7.77,7.78,"15,781,600","389,144,000"
"Jul 03, 2017",8.06,8.48,7.52,8.22,"28,820,400","410,793,000"
"Jul 02, 2017",7.96,8.51,6.75,8.1,"47,478,700","404,759,500"
"Jul 01, 2017",8.77,9.24,7.74,7.95,"33,128,400","397,474,500"
"Jun 30, 2017",9.72,10,8.6,8.73,"43,355,500","436,469,000"
"Jun 29, 2017",8.34,10.07,7.91,9.77,"77,050,000","488,460,000"
"Jun 28, 2017",6.96,8.69,6.49,8.38,"72,982,304","419,068,500"
"Jun 27, 2017",5.35,7.26,5.09,6.83,"71,029,696","341,712,500"
"Jun 26, 2017",5.95,6.22,4.42,5.53,"27,615,900","276,520,000"
"Jun 25, 2017",6.29,6.46,5.66,5.95,"24,890,900","297,364,500"
"Jun 24, 2017",6.87,7.11,6.25,6.3,"33,359,500","314,769,500"
"Jun 23, 2017",6.92,7.43,5.78,6.84,"67,033,300","342,043,500"
"Jun 22, 2017",10.16,10.51,6.9,6.94,"115,249,000","346,969,500"
"Jun 21, 2017",8.04,10.21,7.81,10.15,"88,374,400","507,335,000"
"Jun 20, 2017",11.79,11.79,7.87,8,"126,661,000","400,068,000"
"Jun 19, 2017",5.46,11.81,5.46,11.72,"281,340,992","585,910,000"
